"Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15","Q16","Q17","Q18","Q19","Q20","score","gender","age","seconds_elapsed"
1,4,4,2,4,5,4,5,4,2,5,4,2,4,4,3,5,4,5,2,61,1,22,11967
4,4,2,2,4,2,2,4,1,2,1,4,5,2,0,2,2,4,4,4,77,2,30,145
2,1,3,5,1,2,2,2,3,4,4,4,2,2,1,4,2,2,5,3,50,1,22,12683
1,1,3,3,3,3,3,2,3,3,3,2,1,3,1,3,3,3,3,1,48,1,22,13664
4,4,4,3,3,2,1,4,4,3,3,3,2,3,3,2,2,1,1,1,57,1,32,105
4,4,2,4,4,2,2,4,2,2,2,4,4,2,4,1,1,4,5,4,77,1,33,165
2,2,3,3,2,4,4,4,4,3,2,5,4,2,3,2,2,4,4,3,62,2,43,92
4,4,1,1,5,1,1,3,4,5,1,5,5,2,3,1,1,5,5,3,80,1,42,141
5,3,1,1,3,1,1,5,2,1,1,5,2,1,4,1,4,5,4,3,87,1,24,285
2,2,5,2,1,4,2,2,5,4,2,4,1,2,2,2,4,2,5,1,52,1,57,231
3,3,4,3,4,4,3,4,4,4,1,2,1,2,2,4,3,2,5,2,56,1,22,15714
4,4,3,4,2,2,2,3,4,2,1,4,3,2,4,4,2,4,4,1,65,2,35,81
5,1,5,4,2,5,5,5,5,5,5,4,4,4,1,5,3,4,4,4,48,2,46,261
2,2,3,1,4,3,3,3,4,4,1,3,3,1,2,2,4,2,4,3,64,1,22,16281
5,4,3,3,4,1,2,4,4,3,1,4,2,2,2,3,2,4,3,4,70,1,45,189
2,2,5,1,4,5,5,2,5,4,3,4,4,3,4,2,2,4,3,2,54,1,39,208
1,1,4,3,4,4,1,3,4,3,2,5,2,1,4,1,5,2,5,2,65,1,48,287
2,4,4,4,4,4,2,4,5,5,4,5,2,2,4,2,4,4,5,1,61,1,22,16795
5,3,5,5,4,2,1,1,4,5,1,4,1,4,1,3,5,2,5,1,56,1,24,515
5,3,5,5,1,2,1,1,5,5,1,5,1,4,1,4,5,4,5,1,54,1,24,703
4,2,1,2,5,3,2,4,4,4,2,4,2,2,2,2,4,4,4,2,69,1,30,130
3,3,3,2,4,3,2,3,4,2,2,4,2,2,3,3,2,4,4,2,65,1,34,134
4,3,5,3,4,3,4,5,5,4,2,4,4,2,2,4,2,4,5,4,63,1,28,136
5,3,4,3,2,3,2,2,4,2,2,2,4,3,2,5,2,4,5,1,58,1,30,172
2,2,4,2,4,3,4,2,4,5,1,2,4,4,2,2,2,4,5,2,56,1,55,179
2,2,2,2,4,1,1,4,4,2,2,5,4,1,5,1,1,5,5,5,80,1,54,291
5,3,4,3,2,3,2,2,4,2,2,2,4,3,2,5,2,4,5,1,58,1,30,309
5,3,4,3,2,3,2,2,4,2,2,2,4,3,2,5,2,4,5,1,58,1,30,317
5,3,4,3,2,3,2,2,4,2,2,2,4,3,2,5,2,4,5,1,58,1,30,323
5,3,4,3,2,3,2,2,4,2,2,2,4,3,2,5,2,4,5,1,58,2,30,363
4,3,2,2,2,1,1,3,4,2,2,4,2,2,1,4,2,2,5,5,67,1,24,125
3,2,4,3,2,3,2,4,4,3,3,4,2,2,4,4,4,2,4,2,59,1,34,148
2,1,2,4,3,5,2,1,5,4,3,2,1,3,4,3,1,4,2,1,45,1,46,142
4,3,3,4,4,3,2,3,1,3,3,4,3,3,3,2,2,4,4,4,68,1,39,158
4,4,3,2,4,2,2,5,4,2,2,2,4,2,4,2,2,4,4,2,72,1,0,142
5,2,5,3,4,0,4,4,5,5,1,1,2,2,3,4,1,5,5,1,58,1,50,231
4,4,2,1,4,1,2,2,4,4,1,4,4,2,5,5,2,5,3,2,71,1,21,1088
4,5,2,1,4,2,1,3,2,4,2,4,3,2,4,4,2,4,4,2,73,1,21,1618
2,2,4,3,3,4,4,4,5,4,2,3,3,3,1,2,1,4,4,1,51,1,42,123
5,5,2,1,4,1,1,3,2,2,1,1,1,1,5,1,1,5,4,4,80,1,54,109
3,4,1,2,5,3,2,5,4,2,1,5,5,3,3,4,1,5,5,4,77,1,41,150
4,2,2,2,5,2,5,5,3,4,1,4,2,2,3,3,5,4,2,3,69,1,35,253
5,1,1,1,3,2,1,2,3,2,1,4,5,2,3,1,1,4,5,1,74,1,29,129
4,4,4,4,4,0,2,4,4,4,2,4,2,2,2,2,2,4,4,4,68,1,39,133
2,2,4,4,2,2,2,2,4,4,2,2,1,2,3,2,2,2,5,1,52,1,21,2134
4,3,3,3,3,2,1,4,3,5,1,4,4,2,2,2,1,5,4,3,69,1,35,181
3,4,4,2,2,4,2,0,3,4,2,4,3,1,0,2,1,4,5,2,58,1,52,165
2,2,4,4,3,5,5,2,4,4,3,4,2,4,3,3,4,3,4,2,49,1,21,2730
2,2,4,2,4,4,2,3,4,4,2,2,2,2,3,4,2,2,2,1,51,1,41,116
2,2,4,4,4,3,2,2,4,3,2,2,3,4,3,4,3,4,4,2,55,1,21,3388
4,5,2,1,4,1,1,2,1,2,1,5,2,4,4,1,1,2,4,2,75,1,32,271
3,2,2,3,4,2,2,2,4,3,2,4,4,2,2,2,2,4,5,2,66,1,40,292
4,5,1,2,5,1,1,3,1,1,1,5,3,2,4,1,5,5,5,4,91,1,20,382
1,1,3,4,3,4,4,4,5,3,1,3,1,2,1,4,2,1,4,4,49,1,21,4062
4,5,3,2,4,2,1,4,4,3,1,5,4,1,3,2,1,2,5,1,73,1,48,237
4,2,4,2,2,4,2,4,4,4,3,4,2,2,3,2,2,2,4,4,60,1,53,145
4,4,2,4,2,2,2,3,4,2,2,2,2,3,4,4,4,2,4,1,61,1,21,4600
1,2,1,1,4,4,2,4,4,4,1,4,4,1,4,3,1,3,1,4,65,1,34,264
3,2,3,4,4,3,3,2,5,5,2,3,2,3,1,3,4,2,5,0,51,2,49,143
2,1,4,4,2,4,4,2,5,5,4,4,2,4,3,4,2,2,1,1,38,1,21,5022
3,2,2,1,5,2,2,4,4,2,2,4,5,1,4,1,1,4,5,2,76,1,50,191
3,2,2,2,2,4,3,2,5,4,2,5,4,4,2,4,4,2,3,4,57,2,64,397
2,2,4,3,0,3,3,4,4,4,4,3,3,3,2,4,3,4,3,1,49,1,40,123
2,2,4,5,1,4,2,2,5,4,3,1,2,4,4,2,2,2,1,1,41,2,56,387
4,2,4,3,4,3,2,2,4,2,1,3,3,2,3,3,2,4,4,2,63,1,57,202
2,4,3,4,2,2,2,2,4,4,3,2,2,4,4,2,4,2,2,2,54,1,21,5570
2,3,4,4,2,3,3,2,4,4,3,2,2,2,2,4,2,2,3,2,47,1,33,163
2,4,2,2,4,3,2,2,4,4,2,2,4,2,4,2,2,4,4,4,67,1,32,159
4,4,2,4,4,2,2,4,4,3,1,2,4,3,4,4,1,4,4,3,67,1,41,104
3,2,4,4,2,4,4,4,4,4,2,2,2,2,2,2,2,4,4,3,54,2,46,185
3,5,4,2,4,2,2,3,4,1,3,2,1,2,4,1,5,2,1,3,66,3,42,101
2,5,4,4,5,4,2,4,5,4,4,2,2,2,4,4,2,4,1,2,54,1,69,184
5,4,1,1,5,1,1,4,4,2,1,4,2,1,4,1,1,4,5,4,83,1,26,121
4,4,4,4,3,2,2,3,4,4,3,3,2,3,4,4,3,2,4,2,58,1,64,193
3,4,4,4,1,4,5,2,5,4,3,2,1,2,3,4,2,2,1,1,41,1,21,7114
4,4,5,3,4,3,3,4,3,4,1,4,4,3,4,3,2,4,5,3,68,1,24,255
3,2,5,3,5,5,4,3,5,5,3,3,2,3,3,3,4,3,3,5,54,1,51,188
2,2,2,3,1,3,3,2,4,4,3,3,3,3,2,3,2,2,3,3,51,1,21,7391
4,3,3,2,3,3,2,4,0,2,2,4,3,2,3,3,2,4,4,4,73,1,70,190
4,2,3,3,4,4,3,3,4,3,2,4,4,3,3,2,2,4,5,4,66,2,20,208
3,2,1,3,5,3,3,2,5,4,1,4,3,1,3,2,2,2,4,3,64,1,29,222
4,2,3,2,5,2,2,4,5,4,2,5,5,2,2,2,1,2,5,4,69,2,36,104
5,4,1,1,5,2,5,3,1,2,1,5,5,1,5,2,4,3,4,4,85,1,21,158
4,2,2,4,4,2,2,4,5,4,5,4,2,2,2,2,1,2,4,2,57,1,38,96
3,2,2,4,2,5,3,3,4,4,4,4,2,2,4,4,3,4,4,1,54,1,45,139
4,2,4,2,4,1,1,5,2,1,1,4,2,1,4,1,2,5,5,1,78,1,27,145
3,4,4,4,4,2,1,4,4,2,1,5,3,2,4,2,2,4,4,2,71,1,64,152
2,4,4,2,3,4,3,3,4,5,3,5,3,2,3,4,2,4,4,4,60,1,41,280
4,4,4,3,4,3,2,4,2,4,5,4,2,4,4,1,1,4,5,1,63,1,55,140
2,2,1,3,2,1,1,2,4,5,3,4,5,2,3,1,2,3,5,4,67,1,41,582
5,3,5,1,5,2,2,5,5,3,2,3,1,1,5,1,2,2,4,1,68,1,54,613
4,3,4,2,5,1,1,2,4,3,1,4,2,3,2,3,1,2,4,1,62,2,44,291
3,4,2,3,2,1,1,2,4,4,1,2,2,3,4,4,2,4,4,2,62,2,28,85
4,4,3,2,5,4,1,4,4,4,2,2,4,2,4,2,3,4,4,3,71,1,16,149
4,4,3,2,5,4,1,4,4,4,2,2,4,2,4,2,3,4,4,3,71,1,16,150
4,2,3,3,4,2,2,5,4,4,2,5,4,2,3,1,2,4,4,2,70,1,42,201
3,3,1,1,5,3,1,4,2,3,1,5,4,1,4,1,2,3,5,2,80,1,13,397
5,5,2,2,4,3,3,2,5,5,2,2,4,2,2,4,2,3,2,2,59,1,38,170
2,2,4,4,2,5,4,2,5,4,2,2,2,4,2,4,4,2,4,2,44,1,62,169
3,2,4,3,3,2,2,4,4,3,3,3,4,2,2,2,2,4,0,3,59,1,52,130
5,5,3,4,4,2,2,4,3,3,2,3,3,2,3,2,2,4,5,2,71,1,25,110
2,4,2,2,4,4,2,5,5,4,2,4,1,2,4,5,1,5,4,1,61,1,45,205
4,3,2,2,2,2,2,3,3,3,2,4,2,2,3,2,2,0,4,3,64,2,46,129
2,2,4,3,4,2,2,4,2,4,4,5,1,2,2,4,3,4,4,2,60,1,45,217
5,5,3,1,3,3,3,5,3,1,1,5,4,2,4,3,1,4,5,4,79,1,36,125
4,2,4,4,5,2,4,2,5,4,4,4,2,1,2,1,1,4,5,4,60,1,47,179
5,3,2,1,4,1,1,2,3,2,1,2,2,1,3,2,2,4,5,3,75,1,41,213
3,2,5,3,3,4,1,2,4,4,3,2,1,2,4,4,1,2,4,3,51,1,47,131
3,2,2,1,4,1,1,0,5,4,1,4,5,1,2,2,2,2,5,2,67,1,52,186
4,2,4,5,1,3,2,1,4,2,2,3,2,2,2,2,4,3,4,2,56,2,31,178
3,4,2,1,2,2,2,1,4,4,1,5,4,2,4,2,2,4,5,1,69,1,16,1742
5,4,3,3,5,2,2,4,3,2,2,4,4,2,4,2,2,3,3,4,75,1,37,158
4,5,2,1,1,1,1,5,3,2,1,4,4,2,4,3,1,5,5,5,81,1,25,146
2,2,2,3,3,3,2,2,4,4,4,4,2,2,2,4,2,4,4,2,55,1,20,282
4,4,2,3,4,4,4,4,4,2,4,4,3,2,3,4,5,3,5,3,67,1,44,131
1,1,5,2,2,2,2,0,2,1,3,2,1,2,3,1,2,3,2,1,52,1,43,136
4,4,1,2,4,2,1,3,3,2,2,5,2,2,4,2,2,4,5,2,76,1,33,553
4,4,2,2,4,2,1,2,4,2,2,5,4,2,4,2,2,4,4,4,76,1,66,126
2,2,4,3,3,4,2,4,4,4,2,4,2,2,3,4,2,3,4,1,55,1,33,416
4,5,4,3,5,3,2,4,4,3,2,5,4,2,5,5,2,2,2,2,66,1,25,155
4,4,3,3,4,2,2,4,2,2,2,4,3,2,4,2,2,4,4,3,74,1,21,149
3,5,1,2,5,1,1,5,5,1,1,5,1,1,2,4,1,1,5,2,72,1,64,185
4,1,2,3,4,4,4,3,4,3,4,4,3,1,1,2,2,4,3,4,60,1,34,204
2,1,4,3,2,4,2,2,4,3,2,2,1,3,2,3,3,4,3,1,49,2,24,188
5,5,3,3,5,2,3,4,4,4,1,3,2,3,2,2,2,4,3,2,66,2,15,231
2,2,4,3,4,4,2,2,4,2,2,3,2,4,2,4,4,4,4,2,56,2,34,210
4,4,3,3,4,3,2,2,4,3,1,3,4,3,3,0,2,3,5,2,68,1,27,133
5,4,4,3,4,3,3,5,4,4,2,4,5,3,3,4,3,4,2,4,67,1,22,169
3,2,2,1,4,2,4,2,5,3,2,4,2,2,4,3,4,1,5,5,66,2,55,202
5,1,5,1,5,1,1,2,5,5,1,5,2,1,1,5,1,3,3,3,60,1,48,212
4,3,3,2,1,2,1,4,3,2,2,3,2,4,3,5,2,4,3,4,63,1,22,146
4,3,5,4,4,3,3,3,4,3,1,3,3,1,3,2,3,5,5,1,65,2,24,158
1,4,4,4,1,4,2,2,5,5,4,2,2,4,4,4,4,2,5,1,46,2,21,399
1,4,2,1,5,1,2,5,2,2,1,5,5,1,5,1,1,4,5,1,82,1,37,134
3,5,2,1,5,3,1,5,0,1,1,4,4,2,3,4,1,3,5,2,79,1,33,200
4,2,5,5,1,4,3,3,5,2,3,3,2,4,4,5,2,3,5,1,48,2,40,190
4,5,3,2,5,2,1,4,3,1,1,4,5,2,4,2,1,4,5,2,80,2,26,113
4,2,2,2,4,4,2,5,4,2,4,4,1,1,4,4,2,1,5,1,62,1,22,111
4,1,2,2,5,4,4,5,5,3,1,2,2,1,2,2,5,2,5,5,68,1,49,206
3,3,4,5,2,1,2,2,5,4,1,3,2,3,3,1,3,4,5,1,59,2,22,106
1,1,1,3,3,5,3,1,4,5,2,2,1,2,1,1,3,4,5,1,51,2,22,440
3,2,5,1,5,5,3,5,4,3,1,5,5,1,4,4,1,5,5,1,68,2,19,195
3,5,2,2,5,3,1,4,4,4,2,5,4,2,4,2,1,2,5,5,75,1,50,161
2,1,2,1,5,2,1,5,5,3,1,5,5,1,1,1,1,4,5,5,76,1,49,103
4,4,2,1,4,2,2,2,4,3,2,4,2,1,3,3,2,4,5,2,70,1,17,284
4,2,2,3,2,3,2,2,5,4,1,2,3,2,1,1,3,4,4,1,59,2,20,132
4,4,2,2,4,3,2,0,3,2,1,4,4,1,4,3,2,4,4,3,72,1,42,163
3,5,3,3,4,2,1,4,2,2,1,3,1,3,4,4,2,2,5,2,68,2,22,407
2,1,4,3,5,3,1,1,4,2,1,3,2,2,3,2,3,4,5,1,62,1,31,227
4,2,4,4,2,4,3,2,4,2,2,3,2,2,2,4,2,4,2,2,52,1,38,191
4,3,1,1,3,4,3,1,5,5,2,3,1,2,2,3,1,2,5,1,54,1,34,206
2,2,2,4,4,4,2,2,4,4,2,2,3,4,3,3,4,4,4,3,58,1,37,172
5,5,2,1,4,1,1,5,3,5,2,5,5,2,3,2,2,1,5,4,79,1,34,113
3,2,5,4,1,4,3,2,5,5,1,2,2,1,2,2,4,3,4,2,51,1,19,165
3,4,2,3,4,1,1,4,2,2,1,5,5,2,4,2,4,4,5,2,82,1,34,138
4,4,4,2,4,2,2,4,2,2,2,4,4,2,2,4,2,2,2,4,68,1,30,175
1,1,2,3,4,4,2,1,4,4,2,2,3,3,3,2,2,2,4,2,53,1,42,235
2,1,4,3,3,3,3,3,4,4,3,4,2,3,4,4,4,4,3,3,56,1,25,136
4,3,3,4,4,3,3,2,3,3,3,2,3,3,3,4,3,3,4,2,58,1,30,121
4,3,3,2,5,2,1,5,4,3,2,3,4,2,2,2,2,4,5,3,73,1,22,149
4,3,2,3,4,1,2,2,4,4,1,4,2,3,5,2,1,5,5,2,69,1,27,213
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,5,5,5,1,96,1,30,89
4,4,3,4,4,2,1,5,4,3,1,2,4,2,4,1,2,4,5,2,73,1,21,149
4,3,3,3,4,4,1,3,5,4,3,4,2,3,4,2,4,2,5,1,62,1,16,134
4,2,2,2,4,1,1,4,3,2,1,5,4,1,4,2,1,4,3,2,76,2,22,110
4,2,2,2,2,4,4,4,4,4,1,2,4,2,3,2,3,4,3,2,62,2,19,481
4,2,2,2,4,1,1,4,3,2,1,5,4,1,4,2,1,4,3,2,76,2,22,375
1,2,4,4,2,4,4,1,4,5,3,1,2,3,2,5,4,2,1,3,39,1,24,330
3,1,5,2,3,3,4,5,4,4,4,4,4,1,3,3,3,4,3,1,58,1,22,226
4,3,3,2,4,2,2,4,4,2,3,3,1,4,2,2,3,3,4,3,64,2,18,217
2,2,2,4,2,2,2,2,4,2,3,4,2,2,2,2,4,2,4,2,59,1,51,191
4,4,1,2,4,1,1,2,4,2,1,5,4,1,4,1,1,4,5,4,81,1,32,284
5,4,5,4,5,3,2,3,5,4,2,4,4,2,3,4,1,2,5,4,63,1,28,113
4,2,2,2,5,1,1,4,4,2,2,5,4,2,4,2,1,4,4,2,75,1,29,130
3,4,2,1,4,4,2,4,4,4,1,5,2,2,2,3,4,2,4,2,67,2,20,142
5,2,1,1,5,4,1,4,2,1,1,5,4,1,4,4,1,5,5,1,79,2,19,117
5,2,1,3,4,1,1,3,1,2,1,5,2,1,1,1,1,4,5,1,75,1,19,122
5,5,4,3,5,1,1,4,2,2,1,5,4,2,5,2,2,4,4,2,81,2,20,92
5,4,3,2,2,1,1,2,3,2,1,4,4,1,4,4,2,4,5,3,75,2,22,130
4,4,2,0,5,2,1,3,3,2,1,5,4,2,4,3,1,5,5,2,80,1,22,215
3,5,4,4,1,2,1,2,3,2,1,4,2,2,4,4,2,4,5,2,65,2,49,111
3,4,4,3,4,2,2,2,4,3,2,4,4,2,3,2,2,3,4,3,66,1,50,189
4,1,3,2,1,5,4,4,3,4,1,5,2,2,4,3,2,5,3,1,59,1,20,355
4,3,4,1,4,4,2,2,3,4,2,2,2,3,4,4,2,4,5,1,60,1,27,103
4,3,2,4,4,1,1,4,2,2,1,4,4,2,4,1,2,3,5,2,77,1,21,98
3,1,5,2,2,4,0,1,5,4,2,2,1,2,4,4,2,3,5,1,51,1,24,264
4,5,5,2,4,3,2,2,4,5,2,5,2,2,3,3,3,2,4,4,64,1,21,174
5,4,1,2,5,2,1,3,3,2,1,4,4,2,4,2,3,4,4,4,82,1,32,204
1,1,3,5,5,5,5,5,5,5,1,1,1,4,1,5,3,1,3,1,39,2,24,167
4,4,4,4,4,3,2,1,4,3,2,2,2,2,4,4,2,4,4,4,61,1,30,139
3,4,3,2,4,2,2,4,5,4,2,3,3,2,4,4,3,2,3,4,65,1,20,176
1,3,3,5,1,5,1,1,5,5,1,1,1,5,3,3,5,1,5,1,44,1,24,122
4,2,3,4,3,2,1,3,4,3,4,5,2,3,3,4,3,5,5,1,62,1,30,119
3,3,4,2,5,3,3,3,4,3,2,1,4,1,2,3,2,3,4,2,61,2,21,112
4,4,4,4,1,4,1,1,5,4,1,5,4,1,1,4,4,2,4,1,57,1,60,174
5,2,2,4,4,1,2,2,5,2,1,4,3,2,3,5,2,4,5,1,65,1,25,333
2,4,3,2,3,4,2,1,3,4,2,2,3,4,3,4,2,4,4,3,57,1,49,196
4,4,4,3,3,2,2,3,4,2,1,4,4,2,4,2,2,3,4,2,69,1,30,143
5,4,2,3,4,2,2,4,3,2,1,5,4,3,4,4,2,4,4,3,75,1,23,469
4,2,4,3,2,5,4,3,5,5,4,4,2,3,2,4,3,4,1,5,49,1,23,344
2,1,3,4,3,4,2,2,5,3,1,5,4,1,1,4,4,5,2,2,58,2,22,927
3,2,2,4,2,2,2,2,5,4,3,2,4,2,3,4,3,4,4,1,56,2,15,109
5,3,3,2,4,4,2,5,4,3,1,5,3,2,2,3,1,3,5,3,69,2,22,589
4,4,2,4,2,4,2,4,4,3,2,2,2,3,3,2,4,4,4,1,62,2,20,235
2,5,2,3,2,5,4,4,5,4,2,4,1,1,2,4,3,3,4,3,57,1,21,201
4,4,4,3,2,2,2,2,4,3,1,4,3,3,4,2,3,4,5,2,67,2,23,132
2,1,1,3,2,1,1,4,5,4,1,4,2,1,3,4,1,5,5,3,65,1,19,115
5,4,2,3,4,2,2,4,2,2,2,5,4,2,4,3,1,4,5,3,77,1,45,243
4,4,2,3,3,2,3,5,4,1,1,5,4,2,2,2,1,5,5,4,76,3,24,95
3,3,2,2,3,2,1,2,2,3,1,3,2,1,4,2,3,4,5,3,73,2,21,149
1,1,2,2,2,4,2,3,4,4,2,2,2,2,2,2,2,4,4,2,55,1,22,245
1,1,4,4,3,4,4,2,5,4,4,3,2,3,3,4,3,4,4,4,48,2,51,517
3,4,2,3,4,2,1,4,1,1,1,4,3,2,4,4,2,2,4,2,73,2,19,195
2,2,4,4,4,2,4,1,5,4,3,2,2,2,2,3,2,4,5,2,51,1,43,292
4,5,3,1,5,2,2,5,2,2,1,5,4,2,5,4,1,5,4,4,82,1,16,321
1,2,2,4,2,2,2,4,4,4,2,4,2,4,2,4,2,2,4,1,52,1,43,375
5,4,3,3,3,2,2,2,4,3,2,4,4,1,5,3,1,4,5,2,70,1,37,179
2,2,4,5,2,5,4,4,5,4,2,4,2,3,4,4,3,2,4,2,49,1,19,308
2,2,3,3,2,4,4,2,5,3,3,3,2,2,4,3,3,3,3,3,53,2,20,352
3,4,2,2,3,2,2,2,4,2,1,5,2,2,3,4,2,4,4,5,70,1,41,182
4,4,3,2,4,2,2,2,4,3,2,4,2,2,2,2,2,4,4,2,66,2,20,500
5,4,5,2,5,3,1,4,3,3,2,4,2,2,4,1,1,4,5,2,72,1,32,161
4,1,4,2,5,4,4,5,5,5,4,4,3,2,3,4,2,4,2,4,57,1,50,191
3,2,2,3,2,2,2,3,4,4,2,2,2,2,2,2,4,4,4,4,63,1,52,244
5,4,3,4,4,3,3,4,3,2,2,4,4,3,4,3,2,2,3,4,68,1,59,184
3,3,4,4,3,4,4,1,5,5,4,1,2,4,2,4,2,4,3,3,43,2,39,123
3,4,2,2,2,2,2,2,4,4,2,2,4,2,2,2,2,4,5,2,64,2,30,309
2,2,2,3,2,1,4,2,5,4,1,3,2,2,2,4,2,4,4,1,54,1,54,184
3,3,4,1,0,4,4,5,4,3,0,1,3,1,1,3,2,3,5,1,57,1,45,139
2,2,2,3,5,4,1,2,2,3,1,4,5,1,5,1,1,2,5,3,72,3,23,176
3,2,5,3,3,4,4,3,5,5,2,3,2,3,3,2,1,1,5,1,48,1,47,197
2,2,3,2,4,4,4,2,4,3,2,2,2,3,4,2,2,2,1,2,52,1,18,188
5,4,2,3,4,2,1,4,0,3,2,4,4,2,3,2,1,4,5,4,79,1,27,123
4,5,2,3,4,4,1,4,2,4,1,4,4,2,3,2,1,4,5,1,72,1,20,149
4,4,4,3,4,2,2,4,4,4,1,2,2,2,2,4,2,2,4,5,63,1,34,83
5,5,3,2,2,1,1,4,4,1,1,5,4,2,4,2,1,4,5,4,80,1,35,178
4,3,3,2,2,1,2,2,2,2,1,3,2,2,3,2,1,3,5,1,66,1,21,215
4,4,2,3,4,4,2,2,4,2,1,5,2,3,2,1,2,4,4,2,67,1,18,182
5,1,2,1,5,3,1,4,3,2,1,3,2,1,2,1,2,4,5,3,75,1,18,159
2,1,5,4,5,4,2,4,5,4,3,3,1,3,2,3,5,4,5,5,58,2,65,325
3,3,4,4,2,2,2,2,4,4,2,1,1,2,3,4,2,2,4,1,50,2,28,226
5,4,3,4,2,3,2,4,4,2,2,5,4,2,4,2,2,4,4,4,72,1,41,141
4,3,5,5,2,4,4,3,3,3,5,5,2,4,4,2,1,3,5,2,53,1,85,176
5,5,3,3,4,3,3,4,3,4,2,3,5,3,3,4,4,2,4,3,68,1,59,208
2,4,4,3,3,1,2,3,5,3,2,5,1,3,4,2,3,4,3,1,62,2,42,676
5,5,4,1,5,1,1,5,1,1,1,5,5,1,1,1,1,5,5,5,89,1,23,163
4,2,1,1,1,1,1,1,2,1,1,5,2,3,3,3,1,4,3,2,68,1,30,187
2,4,4,4,4,4,4,4,5,2,2,4,4,4,4,4,2,4,4,2,59,1,32,368
2,3,2,4,4,2,1,4,4,4,1,4,4,3,2,2,1,4,4,1,64,2,31,403
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,1,5,5,5,96,1,40,259
5,2,3,2,5,1,3,4,3,3,3,5,2,2,4,3,2,5,2,4,71,1,45,283
5,5,4,1,4,3,1,2,1,5,2,5,4,2,4,5,1,4,5,1,70,1,22,177
4,3,4,4,2,3,2,4,4,4,4,2,2,3,5,4,1,2,2,1,50,1,20,114
5,5,1,1,5,1,1,5,1,1,1,5,5,1,5,1,5,5,5,5,100,1,45,157
4,4,2,3,4,2,2,4,2,2,1,4,4,2,3,3,2,4,4,2,74,2,19,134
4,2,3,1,5,1,4,3,4,3,1,5,3,1,5,1,5,5,3,5,80,1,45,455
5,5,4,1,5,2,2,4,4,4,2,4,4,2,4,2,4,4,4,3,77,1,44,117
4,5,2,2,4,3,1,4,3,4,1,5,4,3,5,1,2,4,3,3,77,2,19,166
5,4,2,3,5,2,1,4,4,1,1,5,5,1,4,5,1,4,5,5,81,1,27,264
4,4,3,1,4,4,1,5,2,2,1,5,5,2,4,1,2,5,5,4,84,2,17,119
5,5,1,1,5,1,5,5,1,1,1,5,5,1,5,1,5,5,5,5,96,1,16,96
1,3,5,2,2,3,3,1,5,4,1,4,2,2,1,3,2,3,5,2,52,1,24,185
3,4,2,4,4,2,3,4,2,2,2,4,4,3,5,2,2,5,4,5,76,1,56,387
4,3,4,3,4,2,3,4,4,4,1,5,2,3,3,3,3,4,4,3,66,2,21,233
4,4,3,4,3,4,4,2,5,0,2,0,2,4,4,3,0,0,4,2,50,1,17,353
4,1,2,2,4,1,1,2,4,3,1,5,2,4,2,2,1,5,5,2,67,2,30,236
4,2,3,1,5,4,4,3,4,4,1,1,4,1,2,4,2,1,3,3,58,1,24,413
5,5,1,1,4,1,1,3,2,1,1,4,5,2,5,2,1,1,5,3,83,1,18,93
4,4,2,1,1,5,3,4,5,4,2,5,2,1,1,4,2,4,5,1,60,1,42,124
2,4,4,3,2,2,4,1,5,2,3,3,2,4,2,4,3,4,4,3,53,2,47,184
2,2,2,2,4,4,4,2,4,4,2,1,2,2,3,4,3,1,2,2,50,1,24,694
2,2,2,4,3,4,4,2,4,4,2,1,2,2,3,4,3,1,4,2,49,1,24,851
2,2,2,4,3,4,4,2,4,4,2,1,2,2,3,4,3,1,4,2,49,1,24,867
2,1,2,1,4,4,2,2,4,4,2,2,4,1,4,4,2,2,3,2,58,1,24,270
2,4,4,3,4,2,2,5,4,4,1,4,2,2,3,2,2,4,5,1,66,1,25,121
2,2,5,2,3,5,5,2,5,4,1,2,3,1,2,4,3,2,4,1,48,1,25,150
2,2,2,4,2,4,5,4,4,4,3,2,2,3,2,4,2,2,4,2,47,1,45,222
5,4,1,3,5,4,4,5,4,1,1,5,5,3,3,1,1,5,5,4,79,1,21,187
4,4,3,3,4,2,2,4,3,4,1,4,4,4,4,4,2,4,4,5,71,2,21,187
5,4,4,3,4,3,2,4,4,4,1,5,3,2,2,3,1,4,1,1,62,1,42,175
4,3,3,4,3,4,2,3,4,3,2,4,4,3,4,4,2,4,4,3,63,1,32,136
5,5,2,2,5,1,2,5,4,2,1,5,2,1,2,2,2,4,1,1,74,1,41,133
3,3,4,3,4,4,3,3,4,4,3,4,4,2,2,3,2,3,4,4,60,2,29,165
1,2,3,4,2,5,3,4,3,4,3,2,1,2,3,2,3,4,3,3,53,1,32,384
3,2,5,2,3,4,4,2,4,4,2,4,2,2,2,2,2,4,3,2,54,2,31,242
4,3,3,2,4,2,1,2,3,2,1,2,2,1,2,2,2,4,5,2,69,2,28,315
1,2,5,4,5,4,4,5,5,5,2,5,5,1,1,1,1,2,2,3,55,1,44,161
2,3,4,4,5,2,2,1,5,4,4,5,5,3,5,2,2,2,3,1,58,1,26,239
4,3,2,3,3,2,2,4,3,3,2,4,2,3,4,2,2,3,4,2,67,2,23,153
